0,95,0
0,173,0
0,253,0
0,324,0
0,380,0
0,426,0
0,459,0
0,490,0
0,519,0
0,551,0
0,580,0
0,606,0
0,631,0
0,656,0
0,682,0
0,710,0
0,736,0
0,762,0
0,787,0
1,30,0
1,77,0
1,113,0
1,155,0
1,199,0
1,243,0
1,286,0
1,328,0
1,368,0
1,401,0
1,431,0
1,462,0
1,486,0
1,509,0
1,530,0
1,549,0
1,566,0
1,581,0
1,594,0
1,609,0
1,625,0
1,643,0
1,662,0
1,682,0
1,706,0
1,731,0
1,757,0
1,785,0
2,43,3568
2,127,10540
2,210,17429
2,306,25397
2,366,30376
2,411,-31424
2,435,-29432
2,444,-28685
2,463,-27109
2,489,-24951
2,511,-23124
2,540,-20717
2,570,-18227
2,594,-16236
2,614,-14576
2,643,-12168
2,675,-9512
2,707,-6856
2,740,-4118
2,772,-1462
3,6,-66
3,33,-66
3,59,-66
3,95,-66
3,116,-66
3,145,-66
3,180,-66
3,200,-66
3,238,-66
3,252,-66
3,284,-66
3,307,-66
3,333,-66
3,362,-66
3,373,-66
3,403,-66
3,413,-66
3,439,-66
3,454,-66
3,465,-66
3,480,-66
3,480,-66
3,497,-66
3,493,-66
3,500,-66
3,506,-66
3,501,-66
3,515,-66
3,506,-66
3,513,-66
3,516,-66
3,511,-66
3,519,-66
3,510,-66
3,517,-66
3,520,-66
3,515,-66
3,519,-66
3,512,-66
3,521,-66
3,521,-66
3,516,-66
3,520,-66
3,511,-66
3,519,-66
3,516,-66
3,510,-66
3,513,-66
3,504,-66
3,513,-66
3,507,-66
3,505,-66
3,506,-66
3,495,-66
3,504,-66
3,496,-66
3,496,-66
3,496,-66
3,485,-66
3,493,-66
3,482,-66
3,483,-66
3,482,-66
3,473,-66
3,480,-66
3,469,-66
3,473,-66
3,475,-66
3,467,-66
3,476,-66
3,467,-66
3,473,-66
3,474,-66
3,466,-66
3,470,-66
3,458,-66
3,464,-66
3,456,-66
3,445,-66
3,444,-66
3,425,-66
3,425,-66
3,409,-66
3,397,-66
3,390,-66
3,367,-66
3,360,-66
3,339,-66
3,311,-66
3,287,-66
3,239,-66
3,179,-66
3,99,-66
3,2,-66
2,761,-2375
2,713,-6358
2,667,-10177
2,609,-14991
2,549,-19970
2,467,-26776
2,372,30874
2,242,20085
2,78,6473
1,775,0
1,733,0
1,692,0
1,647,0
1,612,0
1,574,0
1,531,0
1,488,0
1,444,0
1,399,0
1,342,0
1,285,0
1,251,0
1,232,0
1,220,0
1,208,0
1,192,0
1,169,0
1,137,0
1,94,0
1,44,0
0,791,0
0,772,0
0,753,0
0,735,0
0,714,0
0,696,0
0,676,0
0,655,0
0,630,0
0,603,0
0,575,0
0,547,0
0,520,0
0,487,0
0,450,0
0,406,0
0,354,0
0,289,0
0,219,0
0,144,0
0,66,0
-1,793,0
-1,762,0
-1,734,0
-1,708,0
-1,685,0
-1,662,0
-1,639,0
-1,616,0
-1,591,0
-1,563,0
-1,535,0
-1,502,0
-1,467,0
-1,425,0
-1,374,0
-1,320,0
-1,265,0
-1,213,0
-1,156,0
-1,89,0
-1,24,0
-2,775,1243
-2,734,4646
-2,695,7884
-2,662,10623
-2,627,13528
-2,597,16017
-2,575,17844
-2,558,19254
-2,548,20085
-2,541,20665
-2,539,20832
-2,536,21081
-2,535,21163
-2,532,21412
-2,529,21661
-2,521,22325
-2,522,22243
-2,512,23072
-2,501,23986
-2,485,25313
-2,470,26559
-2,459,27471
-2,454,27887
-2,452,28053
-2,450,28218
-2,446,28551
-2,451,28136
-2,447,28467
-2,443,28800
-2,439,29131
-2,434,29547
-2,431,29796
-2,427,30127
-2,425,30294
-2,422,30543
-2,420,30709
-2,415,31123
-2,419,30792
-2,419,30792
-2,416,31041
-2,413,31290
-2,410,31539
-2,407,31787
-2,403,32119
-2,400,32369
-2,397,32618
-2,394,-32669
-2,390,-32337
-2,383,-31757
-2,348,-28852
-2,282,-23373
-2,194,-16069
-2,112,-9263
-2,63,-5196
-2,33,-2706
-2,10,-797
-3,785,-66
-3,772,-66
-3,761,-66
-3,755,-66
-3,747,-66
-3,743,-66
-3,744,-66
-3,741,-66
-3,745,-66
-3,742,-66
-3,743,-66
-3,740,-66
-3,741,-66
-3,741,-66
-3,737,-66
-3,737,-66
-3,731,-66
-3,735,-66
-3,729,-66
-3,733,-66
-3,727,-66
-3,734,-66
-3,733,-66
-3,737,-66
-3,742,-66
-3,744,-66
-3,750,-66
-3,750,-66
-3,757,-66
-3,754,-66
-3,758,-66
-3,757,-66
-3,760,-66
-3,758,-66
-3,759,-66
-3,760,-66
-3,760,-66
-3,764,-66
-3,762,-66
-3,771,-66
-3,775,-66
-3,785,-66
-3,793,-66
-2,25,-2042
-2,59,-4865
-2,96,-7935
-2,149,-12335
-2,181,-14991
-2,232,-19223
-2,258,-21381
-2,308,-25531
-2,323,-26776
-2,367,-30428
-2,392,-32504
-2,422,30543
-2,462,27222
-2,481,25646
-2,528,21745
-2,563,18840
-2,581,17346
-2,606,15271
-2,628,13445
-2,648,11785
-2,668,10125
-2,702,7302
-2,732,4813
-2,752,3153
-2,771,1576
-2,791,81
-1,27,0
-1,60,0
-1,66,0
-1,65,0
-1,65,0
-1,65,0
-1,65,0
-1,65,0
-1,65,0
-1,65,0
-1,66,0
-1,65,0
-1,66,0
-1,67,0
-1,70,0
-1,78,0
-1,89,0
-1,104,0
-1,117,0
-1,132,0
-1,148,0
-1,163,0
-1,179,0
-1,196,0
-1,213,0
-1,232,0
-1,252,0
-1,278,0
-1,307,0
-1,340,0
-1,373,0
-1,404,0
-1,432,0
-1,457,0
-1,483,0
-1,506,0
-1,528,0
-1,548,0
-1,568,0
-1,589,0
-1,612,0
-1,635,0
-1,660,0
-1,685,0
-1,709,0
-1,732,0
-1,755,0
-1,778,0
0,9,0
0,55,0
0,110,0
0,164,0
0,214,0
0,257,0
0,297,0
0,334,0
0,369,0
0,403,0
0,435,0
0,461,0
0,483,0
0,502,0
0,521,0
0,538,0
0,553,0
0,566,0
0,578,0
0,590,0
0,601,0
0,612,0
0,623,0
0,635,0
0,648,0
0,662,0
0,675,0
0,689,0
0,701,0
0,712,0
0,720,0
0,726,0
0,729,0
0,730,0
0,731,0
0,731,0
0,731,0
0,730,0
0,730,0
0,731,0
0,731,0
0,730,0
0,730,0
0,731,0
0,730,0
0,731,0
0,731,0
0,730,0
0,731,0
0,730,0
0,730,0
0,731,0
0,731,0
0,730,0
0,730,0
0,731,0
0,731,0
0,730,0
0,730,0
0,730,0
0,730,0
0,730,0
0,730,0
0,731,0
0,730,0
0,731,0
0,730,0
0,731,0
0,731,0
0,730,0
0,730,0
0,730,0
0,730,0
0,730,0
0,730,0
0,730,0
0,730,0
0,730,0
0,730,0
0,730,0
0,730,0
0,729,0
0,730,0
0,730,0
0,729,0
0,730,0
0,729,0
0,730,0
0,729,0
0,729,0
0,729,0
0,728,0
0,729,0
0,728,0
0,729,0
0,729,0
0,729,0
0,728,0
0,729,0
0,729,0
0,729,0
0,729,0
0,729,0
0,728,0
0,728,0
0,729,0
0,728,0
0,729,0
0,729,0
0,729,0
0,729,0
0,728,0
0,728,0
0,729,0
0,729,0
0,728,0
0,728,0
0,728,0
0,728,0
0,729,0
0,729,0
0,729,0
0,729,0
0,728,0
0,728,0
0,729,0
0,729,0
0,728,0
0,728,0
0,728,0
0,728,0
0,729,0
0,729,0
0,729,0
0,728,0
0,728,0
0,728,0
0,729,0
0,728,0
0,729,0
0,729,0
0,729,0
0,728,0
0,728,0
0,728,0
0,728,0
0,728,0
0,729,0
0,729,0
0,729,0
0,727,0
0,728,0
0,728,0
0,729,0
0,728,0
0,728,0
0,728,0
0,728,0
0,729,0
0,728,0
0,729,0
0,729,0
0,729,0
0,729,0
0,728,0
0,728,0
0,729,0
0,729,0
0,728,0
0,728,0
0,728,0
0,728,0
0,728,0
0,728,0
0,729,0
0,728,0
0,729,0
0,728,0
0,729,0
0,729,0
0,728,0
0,728,0
0,729,0
0,729,0
0,729,0
0,728,0
0,728,0
0,729,0
0,729,0
0,729,0
0,729,0
0,729,0
0,729,0
0,729,0
0,728,0
0,728,0
0,729,0
0,729,0
0,728,0
0,729,0
0,729,0
0,729,0
0,730,0
